da,naics,countOsm,countStatcan,osmCompleteness
35020077,44611,1,0,inf
35020077,44711,1,0,inf
35020077,45391,1,0,inf
35020077,52421,1,0,inf
35020077,72111,1,0,inf
35020077,72112,1,0,inf
35020077,81293,11,0,inf
35020077,452110,1,0,inf
35020077,722511,1,0,inf
35020077,722512,5,0,inf
35020077,811192,1,0,inf
35020077,812114,1,0,inf
35020091,491,1,0,inf
35020091,6111,5,0,inf
35020091,8131,3,2,1.5
35020091,51912,1,0,inf
35020091,54111,1,5,0.2
35020091,81293,2,0,inf
35010312,71391,1,0,inf
35010312,721211,1,1,1.0
35100096,6111,1,0,inf
35100096,8131,1,1,1.0
35100096,44314,1,0,inf
35100096,44512,1,0,inf
35100096,44711,1,0,inf
35100096,81293,6,0,inf
35100097,44512,1,0,inf
35100097,44711,1,0,inf
35100097,54194,1,2,0.5
35100097,81293,1,0,inf
35100098,6111,1,0,inf
35100098,81293,5,0,inf
35100192,4481,1,2,0.5
35100192,4531,1,0,inf
35100192,5221,3,1,3.0
35100192,5312,1,3,0.3333333333333333
35100192,8131,1,0,inf
35100192,44611,1,0,inf
35100192,45112,1,0,inf
35100192,45321,1,1,1.0
35100192,53223,1,0,inf
35100192,56151,1,0,inf
35100192,81293,7,0,inf
35100192,522291,1,0,inf
35100192,722511,4,4,1.0
35100192,722512,1,4,0.25
35100192,812114,3,0,inf
35100193,4421,1,1,1.0
35100193,4453,1,0,inf
35100193,4481,6,4,1.5
35100193,5221,1,1,1.0
35100193,6111,1,0,inf
35100193,6112,1,0,inf
35100193,7224,2,0,inf
35100193,8131,3,2,1.5
35100193,44314,1,2,0.5
35100193,44411,1,0,inf
35100193,44512,1,0,inf
35100193,44711,1,0,inf
35100193,45112,1,1,1.0
35100193,54111,1,1,1.0
35100193,56151,1,0,inf
35100193,81293,10,0,inf
35100193,451310,1,1,1.0
35100193,452110,1,0,inf
35100193,722511,6,8,0.75
35100193,722512,2,8,0.25
35100193,812114,2,0,inf
35100258,491,1,0,inf
35100258,6111,1,0,inf
35100258,8131,1,1,1.0
35100258,44512,1,0,inf
35100258,44711,1,0,inf
35100116,71212,1,0,inf
35100116,81293,1,0,inf
35100297,111,2,0,inf
35100297,112,2,1,2.0
35061030,81293,1,0,inf
35061031,8131,1,0,inf
35061033,6111,1,0,inf
35061033,81293,2,0,inf
35061036,8131,2,1,2.0
35061036,81293,4,0,inf
35061039,4481,1,1,1.0
35061039,8131,2,2,1.0
35061039,8133,1,1,1.0
35061039,8134,1,2,0.5
35061039,44611,1,1,1.0
35061039,54194,1,1,1.0
35061039,81293,5,0,inf
35061039,81392,1,0,inf
35061039,722511,1,1,1.0
35061039,722512,3,1,3.0
35061039,812115,1,0,inf
35061041,8131,1,1,1.0
35061041,54111,1,1,1.0
35061041,71394,1,0,inf
35061041,81293,1,0,inf
35061042,4453,1,1,1.0
35061042,4481,12,8,1.5
35061042,4482,3,6,0.5
35061042,4531,1,1,1.0
35061042,5221,4,1,4.0
35061042,8111,1,1,1.0
35061042,8123,1,0,inf
35061042,44314,2,7,0.2857142857142857
35061042,44511,3,1,3.0
35061042,44512,1,2,0.5
35061042,44611,2,1,2.0
35061042,44711,1,0,inf
35061042,45112,2,1,2.0
35061042,45114,1,1,1.0
35061042,45322,3,0,inf
35061042,56151,1,1,1.0
35061042,71394,1,0,inf
35061042,81293,11,0,inf
35061042,445292,1,0,inf
35061042,446191,2,2,1.0
35061042,451310,3,2,1.5
35061042,452110,1,0,inf
35061042,522291,1,0,inf
35061042,541212,1,0,inf
35061042,722511,1,1,1.0
35061042,722512,13,8,1.625
35061042,812114,3,0,inf
35061042,812115,3,2,1.5
35061043,8111,1,0,inf
35061043,44412,1,0,inf
35061043,54111,1,1,1.0
35061043,71394,1,0,inf
35061043,81293,3,0,inf
35061043,522291,1,0,inf
35061043,812114,1,0,inf
35060006,111,1,1,1.0
35060006,112,1,0,inf
35060006,447,1,1,1.0
35060006,6111,1,0,inf
35060006,8111,1,0,inf
35060006,8131,1,0,inf
35060006,44422,1,0,inf
35060006,44512,1,0,inf
35060006,44711,1,1,1.0
35060006,71391,1,1,1.0
35060006,81293,5,0,inf
35060006,445291,1,0,inf
35060006,721211,1,0,inf
35060006,722512,1,1,1.0
35060007,111,20,0,inf
35060007,112,20,0,inf
35060007,1113,1,0,inf
35060007,6111,1,0,inf
35060007,8133,1,0,inf
35060007,8134,1,0,inf
35060007,44131,1,0,inf
35060007,54194,1,0,inf
35060007,81293,7,0,inf
35060007,81392,1,0,inf
35060011,6111,2,0,inf
35060011,81293,2,0,inf
35060014,447,1,0,inf
35060014,4531,1,0,inf
35060014,6111,2,0,inf
35060014,8111,1,0,inf
35060014,8123,1,0,inf
35060014,44511,1,0,inf
35060014,44611,1,0,inf
35060014,45391,1,0,inf
35060014,51912,1,0,inf
35060014,81293,15,0,inf
35060014,451310,2,0,inf
35060014,722511,2,0,inf
35060014,722512,8,0,inf
35060014,812114,1,0,inf
35060015,491,1,0,inf
35060015,22132,1,0,inf
35060015,44512,1,1,1.0
35060015,44711,1,1,1.0
35060015,52421,1,1,1.0
35060015,541212,1,0,inf
35060015,722512,1,8,0.125
35060015,812114,1,0,inf
35060015,812115,1,1,1.0
35060021,8131,2,1,2.0
35060021,81293,3,0,inf
35060022,8131,1,0,inf
35060022,44512,2,1,2.0
35060022,44521,1,0,inf
35060022,44711,2,0,inf
35060022,81293,2,0,inf
35060022,722512,2,0,inf
35060022,812114,1,0,inf
35060036,6111,2,0,inf
35060036,81293,2,0,inf
35061044,7224,1,0,inf
35061045,52421,1,2,0.5
35061047,4421,1,0,inf
35061047,4481,1,0,inf
35061047,6111,2,0,inf
35061047,7224,1,0,inf
35061047,8111,3,1,3.0
35061047,8131,1,0,inf
35061047,8133,2,1,2.0
35061047,8134,2,0,inf
35061047,44131,1,0,inf
35061047,44611,1,1,1.0
35061047,48421,1,0,inf
35061047,71312,1,1,1.0
35061047,71394,3,0,inf
35061047,81293,10,0,inf
35061047,81392,2,0,inf
35061051,6111,1,0,inf
35061051,8131,1,0,inf
35061051,81293,2,0,inf
35061053,6111,2,0,inf
35061054,6111,2,0,inf
35061054,8131,1,0,inf
35061054,81293,2,0,inf
35061055,6111,2,0,inf
35061055,8131,1,1,1.0
35061055,81293,5,0,inf
35100194,491,1,0,inf
35100194,4481,5,8,0.625
35100194,4482,1,2,0.5
35100194,5221,2,2,1.0
35100194,6244,1,0,inf
35100194,7224,4,2,2.0
35100194,8131,2,4,0.5
35100194,44314,1,3,0.3333333333333333
35100194,44512,2,1,2.0
35100194,44611,4,1,4.0
35100194,44612,1,0,inf
35100194,44711,2,0,inf
35100194,45112,1,1,1.0
35100194,45322,2,2,1.0
35100194,45392,1,0,inf
35100194,51213,1,3,0.3333333333333333
35100194,51912,1,1,1.0
35100194,72111,3,2,1.5
35100194,72112,3,0,inf
35100194,81293,4,0,inf
35100194,445291,1,0,inf
35100194,452110,1,0,inf
35100194,722511,17,16,1.0625
35100194,722512,2,6,0.3333333333333333
35100194,812114,2,0,inf
35100195,5221,2,2,1.0
35100195,7224,4,0,inf
35100195,44511,1,1,1.0
35100195,44512,1,0,inf
35100195,44611,1,1,1.0
35100195,44711,1,0,inf
35100195,45112,1,0,inf
35100195,53223,1,0,inf
35100195,71393,1,0,inf
35100195,72111,5,3,1.6666666666666667
35100195,72112,5,0,inf
35100195,81293,9,0,inf
35100195,722511,8,7,1.1428571428571428
35100195,722512,2,1,2.0
35100196,54131,1,1,1.0
35100196,71211,2,1,2.0
35100196,71212,1,0,inf
35100196,71393,1,0,inf
35100196,81293,2,0,inf
35100196,441220,1,1,1.0
35100197,71212,2,0,inf
35100197,71393,1,0,inf
35100197,72111,1,1,1.0
35100197,72112,1,0,inf
35100197,81293,4,0,inf
35100198,6111,1,0,inf
35100198,8131,1,0,inf
35100198,81293,2,0,inf
35010171,447,1,1,1.0
35060027,6111,2,0,inf
35060027,81293,1,0,inf
35060029,6111,2,0,inf
35060029,81293,5,0,inf
35060043,447,1,6,0.16666666666666666
35060043,4411,1,1,1.0
35060043,4421,1,1,1.0
35060043,6111,3,1,3.0
35060043,7224,2,0,inf
35060043,8131,1,0,inf
35060043,8133,2,0,inf
35060043,8134,2,1,2.0
35060043,44131,1,0,inf
35060043,44221,1,0,inf
35060043,44512,2,1,2.0
35060043,44611,1,0,inf
35060043,44711,2,6,0.3333333333333333
35060043,45114,1,0,inf
35060043,52421,2,0,inf
35060043,54136,1,0,inf
35060043,54137,1,0,inf
35060043,54194,1,3,0.3333333333333333
35060043,56151,1,0,inf
35060043,71312,1,0,inf
35060043,71394,5,0,inf
35060043,71395,1,1,1.0
35060043,81221,1,1,1.0
35060043,81293,5,0,inf
35060043,81392,2,0,inf
35060043,532112,1,0,inf
35060043,541212,3,4,0.75
35060043,541514,1,7,0.14285714285714285
35060043,722512,2,6,0.3333333333333333
35060045,8111,1,0,inf
35060045,8133,1,1,1.0
35060045,8134,1,0,inf
35060045,44422,1,0,inf
35060045,72111,1,0,inf
35060045,72112,1,0,inf
35060045,81293,2,0,inf
35060045,81392,1,0,inf
35100199,447,1,1,1.0
35100199,4421,1,0,inf
35100199,4453,1,1,1.0
35100199,5221,1,1,1.0
35100199,7224,2,0,inf
35100199,44314,1,0,inf
35100199,44413,1,1,1.0
35100199,44511,1,0,inf
35100199,54111,1,13,0.07692307692307693
35100199,54131,1,1,1.0
35100199,71393,1,0,inf
35100199,71394,1,4,0.25
35100199,81293,21,0,inf
35100199,441220,1,0,inf
35100199,446191,1,1,1.0
35100199,451310,1,0,inf
35100199,722511,5,5,1.0
35100199,722512,1,6,0.16666666666666666
35100199,812115,2,0,inf
35100236,447,1,0,inf
35100236,8131,2,0,inf
35100236,72111,2,1,2.0
35100236,72112,2,0,inf
35100236,81293,8,0,inf
35100236,722511,1,1,1.0
35100269,6111,1,0,inf
35100269,721211,1,1,1.0
35100294,81293,1,0,inf
35100294,721211,1,1,1.0
35100295,111,1,0,inf
35100295,112,1,0,inf
35100295,2211,1,0,inf
35100295,8131,3,0,inf
35070330,2211,5,0,inf
35070330,71391,1,0,inf
35061299,6112,1,1,1.0
35061299,81293,6,0,inf
35061300,44512,1,1,1.0
35061300,44711,1,0,inf
35061300,81293,4,0,inf
35061301,81293,2,0,inf
35061303,6111,1,0,inf
35061303,8131,1,1,1.0
35061303,81293,1,0,inf
35061304,447,1,0,inf
35061304,491,1,0,inf
35061304,4411,2,0,inf
35061304,8111,2,0,inf
35061304,8123,1,0,inf
35061304,44511,1,0,inf
35061304,44512,1,0,inf
35061304,44521,1,1,1.0
35061304,44611,1,0,inf
35061304,44711,1,0,inf
35061304,45322,1,0,inf
35061304,45391,1,1,1.0
35061304,54194,1,1,1.0
35061304,81293,5,0,inf
35061304,532112,2,0,inf
35061304,722512,2,1,2.0
35061304,811192,1,0,inf
35061304,812114,1,0,inf
35061304,812115,1,1,1.0
35010172,447,1,0,inf
35010172,6111,1,0,inf
35010173,8131,2,0,inf
35061307,51213,1,1,1.0
35061307,71394,1,0,inf
35061307,81293,2,0,inf
35061307,451310,1,1,1.0
35061307,722511,2,4,0.5
35061308,447,2,1,2.0
35061308,4453,1,0,inf
35061308,4481,1,1,1.0
35061308,5221,2,2,1.0
35061308,5312,1,0,inf
35061308,7224,1,0,inf
35061308,8131,1,0,inf
35061308,44511,2,1,2.0
35061308,44512,2,0,inf
35061308,44611,3,1,3.0
35061308,44711,2,1,2.0
35061308,45112,1,0,inf
35061308,45321,1,0,inf
35061308,45322,2,0,inf
35061308,45391,2,0,inf
35061308,52421,2,1,2.0
35061308,54111,1,2,0.5
35061308,56151,1,0,inf
35061308,81221,2,1,2.0
35061308,81293,35,0,inf
35061308,446191,1,0,inf
35061308,452110,2,1,2.0
35061308,541213,1,0,inf
35061308,722511,3,5,0.6
35061308,722512,9,6,1.5
35061308,812114,2,0,inf
35061308,812115,3,0,inf
35060252,54111,1,1,1.0
35060252,81293,1,0,inf
35060252,722511,2,1,2.0
35060252,722512,1,0,inf
35060252,812114,1,0,inf
35060252,812115,4,2,2.0
35060253,2211,1,0,inf
35060253,52421,1,1,1.0
35060253,54111,1,0,inf
35060253,81293,3,0,inf
35060253,812115,1,0,inf
35060254,8131,1,2,0.5
35060254,8133,2,0,inf
35060254,8134,2,1,2.0
35060254,71212,1,0,inf
35060254,81293,7,0,inf
35060254,81392,2,0,inf
35060255,44512,1,1,1.0
35060255,44711,1,0,inf
35060255,71212,2,0,inf
35060255,81293,2,0,inf
35060255,812114,1,0,inf
35060264,6111,1,0,inf
35060264,722511,1,1,1.0
35060267,6111,1,0,inf
35060267,6113,1,0,inf
35060267,7224,1,0,inf
35060267,8123,1,0,inf
35060267,8131,1,1,1.0
35060267,44512,1,0,inf
35060267,44711,1,0,inf
35060267,81293,3,0,inf
35061113,111,28,2,14.0
35061113,112,28,3,9.333333333333334
35061113,447,1,1,1.0
35061113,4453,1,0,inf
35061113,6111,1,0,inf
35061113,44131,1,0,inf
35061113,71212,1,0,inf
35061113,71391,1,1,1.0
35061113,81293,3,0,inf
35061113,722511,1,0,inf
35061113,722512,1,2,0.5
35061114,111,3,0,inf
35061114,112,3,3,1.0
35061114,8131,2,0,inf
35061114,44521,1,0,inf
35061114,81293,2,0,inf
35010179,447,2,0,inf
35010179,6111,1,0,inf
35010179,71391,1,1,1.0
35010179,722512,1,1,1.0
35061115,111,8,0,inf
35061115,112,8,0,inf
35061115,8111,1,0,inf
35061115,44422,1,0,inf
35061116,111,1,0,inf
35061116,112,1,0,inf
35061116,8131,1,1,1.0
35061116,81293,1,0,inf
35061117,111,2,0,inf
35061117,112,2,0,inf
35061117,4421,1,1,1.0
35061117,6111,2,0,inf
35061117,71212,1,0,inf
35061117,81293,7,0,inf
35061118,111,17,0,inf
35061118,112,17,1,17.0
35061118,4453,1,0,inf
35061118,8131,1,0,inf
35061118,71391,1,0,inf
35020105,111,5,2,2.5
35020105,112,5,4,1.25
35020105,447,1,0,inf
35020105,6111,1,0,inf
35020105,81293,1,0,inf
35010180,22132,1,0,inf
35010180,71211,1,0,inf
35010181,8131,1,0,inf
35010184,6111,1,0,inf
35010185,6111,1,0,inf
35010186,4453,1,1,1.0
35010186,4481,1,1,1.0
35010186,5221,1,0,inf
35010186,8131,1,0,inf
35010186,44511,1,1,1.0
35010186,44512,1,1,1.0
35010186,44711,1,0,inf
35010186,71394,1,0,inf
35010186,452110,1,0,inf
35010186,722512,3,3,1.0
35010187,44511,1,0,inf
35010187,51213,1,1,1.0
35010187,81293,1,0,inf
35010189,8131,1,0,inf
35010190,72111,1,1,1.0
35010190,72112,1,0,inf
35110081,447,2,1,2.0
35110081,2211,1,2,0.5
35110081,44512,1,0,inf
35110081,44711,1,1,1.0
35110081,71391,1,1,1.0
35110081,72111,1,0,inf
35110081,72112,1,0,inf
35110081,81293,4,0,inf
35070331,8131,2,0,inf
35070331,51912,1,0,inf
35070332,6111,1,0,inf
35070332,8131,1,0,inf
35070332,71212,1,0,inf
35070332,81293,1,0,inf
35010159,8131,1,0,inf
35020122,111,5,2,2.5
35020122,112,5,0,inf
35020122,81293,1,0,inf
35090208,4411,1,0,inf
35090208,6111,1,0,inf
35090208,8111,1,0,inf
35090208,8131,2,0,inf
35090208,532112,1,0,inf
35090209,447,3,0,inf
35090209,4411,1,2,0.5
35090209,7224,1,0,inf
35090209,8111,1,2,0.5
35090209,44411,1,1,1.0
35090209,44611,1,1,1.0
35090209,72111,2,1,2.0
35090209,72112,2,0,inf
35090209,452110,1,0,inf
35090209,532111,1,0,inf
35090209,532112,1,0,inf
35090209,722511,1,1,1.0
35090209,722512,4,3,1.3333333333333333
35090209,811192,1,1,1.0
35060280,81293,1,0,inf
35060286,8111,1,1,1.0
35060286,8123,1,0,inf
35060286,44523,1,0,inf
35060286,81293,6,0,inf
35060287,4421,2,0,inf
35060287,4531,1,1,1.0
35060287,6111,1,1,1.0
35060287,7224,1,1,1.0
35060287,8111,1,0,inf
35060287,8131,1,0,inf
35060287,81293,3,0,inf
35060287,445291,1,1,1.0
35060287,451310,1,0,inf
35060287,722511,1,0,inf
35060287,812114,2,0,inf
35060287,812115,1,1,1.0
35010156,8131,3,0,inf
35010156,44512,1,0,inf
35010156,44711,1,0,inf
35010161,447,1,0,inf
35010163,6111,1,0,inf
35010163,71211,1,1,1.0
35010163,71212,2,0,inf
35060288,491,1,0,inf
35060288,4421,5,0,inf
35060288,4481,2,1,2.0
35060288,6111,2,0,inf
35060288,7224,1,0,inf
35060288,8131,1,0,inf
35060288,44314,1,0,inf
35060288,44512,1,0,inf
35060288,44711,1,0,inf
35060288,45391,1,1,1.0
35060288,81293,1,0,inf
35060288,445291,2,1,2.0
35060288,722511,1,1,1.0
35060288,722512,1,2,0.5
35060288,812114,1,0,inf
35060288,812115,1,0,inf
35060289,6111,2,0,inf
35060289,7224,2,0,inf
35060289,8131,2,2,1.0
35060289,44512,1,0,inf
35060289,44611,1,1,1.0
35060289,44711,1,0,inf
35060289,45391,1,0,inf
35060289,51213,1,1,1.0
35060289,81293,3,0,inf
35060289,722511,2,4,0.5
35060289,812114,2,0,inf
35060290,451310,1,1,1.0
35060292,6111,1,1,1.0
35060292,8133,1,0,inf
35060292,8134,1,0,inf
35060292,71212,1,0,inf
35060292,71394,1,1,1.0
35060292,81293,7,0,inf
35060292,81392,1,0,inf
35060292,722511,1,1,1.0
35060292,722512,1,1,1.0
35060293,722512,2,0,inf
35060294,44512,1,0,inf
35060294,44711,1,1,1.0
35060294,722511,1,0,inf
35060294,812114,1,0,inf
35060295,71212,1,0,inf
35061349,81293,3,0,inf
35061350,6111,1,0,inf
35061350,81293,10,0,inf
35061351,6111,3,0,inf
35061351,81293,6,0,inf
35061352,81293,2,0,inf
35061356,8131,1,1,1.0
35061356,81293,1,0,inf
35061357,447,1,0,inf
35061357,4411,1,0,inf
35061357,7224,1,0,inf
35061357,8111,1,0,inf
35061357,8123,1,0,inf
35061357,8131,1,0,inf
35061357,44422,1,0,inf
35061357,44512,2,0,inf
35061357,44711,2,0,inf
35061357,81293,1,0,inf
35061357,451310,1,0,inf
35061357,532111,1,0,inf
35061357,532112,1,0,inf
35061357,722512,1,0,inf
35061357,812114,2,0,inf
35061357,812115,1,2,0.5
35061358,447,2,0,inf
35061358,4411,2,3,0.6666666666666666
35061358,4421,2,2,1.0
35061358,4481,1,0,inf
35061358,6111,1,0,inf
35061358,8111,3,2,1.5
35061358,8131,1,0,inf
35061358,44132,1,0,inf
35061358,44314,1,0,inf
35061358,44411,1,1,1.0
35061358,44412,1,0,inf
35061358,44512,2,0,inf
35061358,44711,2,0,inf
35061358,45114,1,1,1.0
35061358,81293,13,0,inf
35061358,532112,2,0,inf
35061358,722511,2,3,0.6666666666666666
35061358,722512,3,2,1.5
35061358,811192,1,0,inf
35010339,111,2,6,0.3333333333333333
35010339,112,2,18,0.1111111111111111
35010339,8131,2,6,0.3333333333333333
35010345,8131,1,1,1.0
35010345,44523,1,0,inf
35020110,8131,1,0,inf
35061361,447,1,1,1.0
35061361,4411,2,2,1.0
35061361,4421,1,1,1.0
35061361,4481,1,0,inf
35061361,8111,2,0,inf
35061361,8123,1,1,1.0
35061361,8131,2,0,inf
35061361,8133,2,1,2.0
35061361,8134,2,1,2.0
35061361,44413,1,1,1.0
35061361,44512,1,0,inf
35061361,44523,1,0,inf
35061361,44611,1,0,inf
35061361,44711,1,1,1.0
35061361,45112,1,0,inf
35061361,52421,1,0,inf
35061361,54111,1,2,0.5
35061361,71212,1,0,inf
35061361,72111,3,2,1.5
35061361,72112,3,0,inf
35061361,81293,44,0,inf
35061361,81392,2,2,1.0
35061361,532112,2,0,inf
35061361,722511,4,3,1.3333333333333333
35061361,722512,1,0,inf
35061361,811192,2,0,inf
35061361,812114,1,0,inf
35061361,812115,2,0,inf
35061362,447,1,2,0.5
35061362,8111,1,0,inf
35061362,44511,1,0,inf
35061362,45391,1,0,inf
35061362,81293,7,0,inf
35061362,446191,1,1,1.0
35061362,452110,2,0,inf
35061362,722511,2,1,2.0
35061363,8111,1,0,inf
35061364,4411,1,0,inf
35061364,4481,1,1,1.0
35061364,44314,1,0,inf
35061364,44611,1,0,inf
35061364,45321,1,0,inf
35061364,56151,1,1,1.0
35061364,81293,1,0,inf
35061364,452110,1,0,inf
35061364,522291,1,0,inf
35061364,532112,1,0,inf
35061364,541213,1,1,1.0
35061364,722511,2,1,2.0
35061364,722512,2,2,1.0
35061364,812114,1,0,inf
35061364,812115,1,1,1.0
35061366,7224,1,0,inf
35061366,44512,1,0,inf
35061366,44711,1,0,inf
35061366,81293,8,0,inf
35061366,722511,1,2,0.5
35061366,722512,1,0,inf
35090175,71393,2,0,inf
35020108,447,1,0,inf
35020108,491,1,0,inf
35020108,6111,1,0,inf
35020108,8131,1,0,inf
35020108,51912,1,0,inf
35020109,8131,3,0,inf
35020109,44512,1,0,inf
35020109,44711,1,0,inf
35020109,51912,1,0,inf
35020109,71393,1,0,inf
35020109,81293,1,0,inf
35020136,4411,1,0,inf
35020136,6111,1,0,inf
35020136,8131,1,0,inf
35020136,51912,1,0,inf
35020136,532112,1,0,inf
35020136,812114,1,0,inf
35020111,111,3,2,1.5
35020111,112,3,3,1.0
35020112,8111,2,0,inf
35020112,722511,1,0,inf
35020113,8111,1,1,1.0
35020113,8131,1,0,inf
35020113,8133,1,0,inf
35020113,8134,1,0,inf
35020113,71391,1,0,inf
35020113,81392,1,0,inf
35020116,81293,1,0,inf
35090179,4481,1,0,inf
35090179,8131,3,2,1.5
35090179,44512,1,0,inf
35090179,44711,1,0,inf
35090179,71212,1,0,inf
35090179,72111,1,0,inf
35090179,72112,1,0,inf
35090179,81293,1,0,inf
35090179,445291,1,0,inf
35090179,721211,4,1,4.0
35090179,722511,2,2,1.0
35070316,51213,1,0,inf
35070316,71391,1,1,1.0
35070316,71393,1,0,inf
35090213,447,1,0,inf
35090213,4411,1,0,inf
35090213,4453,1,2,0.5
35090213,4481,1,1,1.0
35090213,5221,1,1,1.0
35090213,6111,1,1,1.0
35090213,8123,1,1,1.0
35090213,44314,1,2,0.5
35090213,44511,3,3,1.0
35090213,44512,2,0,inf
35090213,44711,2,0,inf
35090213,45391,1,1,1.0
35090213,71391,1,0,inf
35090213,81293,3,0,inf
35090213,452110,2,0,inf
35090213,532112,1,0,inf
35090213,722511,1,1,1.0
35090213,722512,1,2,0.5
35090213,812114,1,0,inf
35020139,8131,3,0,inf
35020139,71394,1,0,inf
35020139,81293,1,0,inf
35020146,4531,1,0,inf
35020146,6111,1,0,inf
35020146,7224,1,0,inf
35020146,44611,1,1,1.0
35020146,81293,2,0,inf
35100113,6111,2,0,inf
35100113,8131,1,0,inf
35100113,81293,3,0,inf
35060673,111,35,0,inf
35060673,112,35,0,inf
35060673,2211,1,0,inf
35060673,8131,1,0,inf
35060673,44131,1,0,inf
35060673,71391,1,0,inf
35060673,81293,2,0,inf
35060673,721211,1,0,inf
35060678,447,2,0,inf
35060678,4453,1,0,inf
35060678,4481,1,0,inf
35060678,4531,1,0,inf
35060678,5221,1,0,inf
35060678,5312,1,1,1.0
35060678,6111,4,0,inf
35060678,7224,1,0,inf
35060678,8111,2,0,inf
35060678,8133,1,0,inf
35060678,8134,1,0,inf
35060678,44411,1,0,inf
35060678,44512,2,0,inf
35060678,44711,2,0,inf
35060678,45391,1,0,inf
35060678,52421,1,0,inf
35060678,81293,7,0,inf
35060678,81392,1,0,inf
35060678,452110,1,0,inf
35060678,722511,3,0,inf
35060678,722512,3,0,inf
35060678,811192,2,0,inf
35060678,812114,2,0,inf
35060678,812115,1,0,inf
35060679,447,1,0,inf
35060679,4411,3,2,1.5
35060679,4481,2,3,0.6666666666666666
35060679,4482,1,2,0.5
35060679,5221,4,2,2.0
35060679,6111,1,0,inf
35060679,8111,3,0,inf
35060679,8131,1,0,inf
35060679,44411,1,1,1.0
35060679,44511,1,0,inf
35060679,44512,1,1,1.0
35060679,44611,1,1,1.0
35060679,44711,1,0,inf
35060679,45112,2,0,inf
35060679,54194,1,2,0.5
35060679,56151,1,0,inf
35060679,71394,2,0,inf
35060679,81293,17,0,inf
35060679,446191,1,0,inf
35060679,452110,1,0,inf
35060679,532111,2,0,inf
35060679,532112,3,0,inf
35060679,541213,1,0,inf
35060679,722511,2,4,0.5
35060679,722512,3,3,1.0
35060679,811192,2,0,inf
35060679,812114,1,0,inf
35060679,812115,3,1,3.0
35060680,4453,1,0,inf
35010293,111,2,5,0.4
35010293,112,2,10,0.2
35010293,44512,1,1,1.0
35010293,44711,1,0,inf
35010293,81293,1,0,inf
35060019,6111,2,0,inf
35060019,81293,2,0,inf
35020155,111,3,0,inf
35020155,112,3,0,inf
35020155,6111,1,0,inf
35020155,71394,1,0,inf
35020155,81293,1,0,inf
35020155,532111,1,0,inf
35020155,812114,1,0,inf
35060681,4411,2,0,inf
35060681,8111,10,4,2.5
35060681,81293,1,0,inf
35060681,532112,2,0,inf
35060681,541212,1,0,inf
35060682,54111,2,0,inf
35060682,541212,1,0,inf
35060682,722511,1,0,inf
35060682,812115,1,0,inf
35060685,71391,1,0,inf
35060685,81293,5,0,inf
35060685,722511,1,0,inf
35060686,6111,2,0,inf
35060686,7224,1,0,inf
35060686,45112,1,0,inf
35060686,52421,1,0,inf
35060686,541212,1,0,inf
35061026,81293,1,0,inf
35100094,8131,1,0,inf
35070183,111,1,1,1.0
35070183,112,1,0,inf
35070183,2211,3,0,inf
35070183,4411,3,0,inf
35070183,8131,1,1,1.0
35070183,44314,1,0,inf
35070183,44422,1,1,1.0
35070183,53113,1,0,inf
35070183,71394,1,0,inf
35070183,81293,23,0,inf
35070183,532112,3,0,inf
35070185,6111,1,0,inf
35070185,81293,3,0,inf
35070186,517,1,0,inf
35070186,4531,1,0,inf
35070186,44521,1,0,inf
35070186,54194,1,0,inf
35070186,81293,29,0,inf
35070187,491,1,0,inf
35070187,8123,1,0,inf
35070187,44512,1,0,inf
35070187,44611,1,1,1.0
35070187,44711,1,0,inf
35070187,54194,1,0,inf
35070187,81293,4,0,inf
35070187,722511,1,0,inf
35070188,6111,1,0,inf
35070188,81293,1,0,inf
35070189,81293,3,0,inf
35070190,8131,2,0,inf
35070190,81293,4,0,inf
35070191,6112,1,0,inf
35070191,56151,1,0,inf
35070191,81293,17,0,inf
35070191,452110,1,2,0.5
35070192,111,1,0,inf
35070192,112,1,0,inf
35070192,447,3,0,inf
35070192,4411,1,0,inf
35070192,4481,1,0,inf
35070192,6111,1,0,inf
35070192,7224,1,0,inf
35070192,8111,3,0,inf
35070192,8131,1,1,1.0
35070192,44131,2,0,inf
35070192,44411,2,0,inf
35070192,44512,3,0,inf
35070192,44711,3,0,inf
35070192,52421,1,0,inf
35070192,81293,28,0,inf
35070192,522291,1,0,inf
35070192,532111,1,0,inf
35070192,532112,1,0,inf
35070192,722511,3,3,1.0
35070192,722512,4,4,1.0
35070192,811192,1,0,inf
35070193,6111,1,0,inf
35070193,81293,1,0,inf
35070194,517,1,0,inf
35070194,4411,1,0,inf
35070194,4421,1,1,1.0
35070194,81293,3,0,inf
35070194,532112,1,0,inf
35070173,54194,1,0,inf
35070211,4453,1,0,inf
35070211,6111,1,0,inf
35070211,8111,2,0,inf
35070211,71312,1,0,inf
35070211,81293,16,0,inf
35070211,722511,1,0,inf
35070211,722512,1,0,inf
35070211,811192,1,0,inf
35070211,812114,1,0,inf
35070212,6111,1,0,inf
35070213,81293,2,0,inf
